X,Y,l1_leaf_types,l2_genus,l3_species
537367.7162,5881895.706,needleleaf,spruce,norway spruce
578890.9086,5869466.842,needleleaf,spruce,norway spruce
556010.9609,5919075.026,needleleaf,spruce,norway spruce
535200.515,5918605.42,needleleaf,spruce,norway spruce
563245.1228,5889853.139,needleleaf,spruce,norway spruce
517704.4651,5928132.779,needleleaf,spruce,norway spruce
586452.0052,5883008.418,needleleaf,spruce,norway spruce
580126.3774,5881702.112,needleleaf,spruce,norway spruce
555553.8328,5914552.284,needleleaf,spruce,norway spruce
590480.4414,5883076.237,needleleaf,spruce,norway spruce
519834.6289,5907204.957,needleleaf,spruce,norway spruce
554940.8306,5912616.063,needleleaf,spruce,norway spruce
551709.1595,5902716.112,needleleaf,spruce,norway spruce
532487.9165,5928837.172,needleleaf,spruce,norway spruce
565209.5411,5889699.083,needleleaf,spruce,norway spruce
558301.4225,5890533.997,needleleaf,spruce,norway spruce
562984.5063,5887930.932,needleleaf,spruce,norway spruce
566180.671,5889113.508,needleleaf,spruce,norway spruce
524585.7008,5884804.723,needleleaf,spruce,norway spruce
570705.3646,5913261.381,needleleaf,spruce,norway spruce
628871.605,5892694.695,needleleaf,spruce,norway spruce
619809.3041,5886246.906,needleleaf,spruce,norway spruce
590669.3151,5881826.23,needleleaf,spruce,norway spruce
589417.4921,5882331.15,needleleaf,spruce,norway spruce
532787.8599,5929317.965,needleleaf,spruce,norway spruce
565541.0514,5888224.559,needleleaf,spruce,norway spruce
662207.2045,5866276.23,needleleaf,spruce,norway spruce
517274.9543,5936344.286,needleleaf,spruce,norway spruce
589587.1657,5883707.34,needleleaf,spruce,norway spruce
598849.3122,5874442.98,needleleaf,spruce,norway spruce
525481.1574,5880529.749,needleleaf,spruce,norway spruce
555104.5549,5915444.584,needleleaf,spruce,norway spruce
524884.0071,5888911.134,needleleaf,spruce,norway spruce
632547.9031,5893082.029,needleleaf,spruce,norway spruce
627799.0732,5888766.726,needleleaf,spruce,norway spruce
595224.129,5885518.059,needleleaf,spruce,norway spruce
604992.6786,5892663.44,needleleaf,spruce,norway spruce
599208.816,5873846.333,needleleaf,spruce,norway spruce
531454.2035,5879876.072,needleleaf,spruce,norway spruce
605053.8382,5895154.108,needleleaf,spruce,norway spruce
633165.6082,5893015.124,needleleaf,spruce,norway spruce
626319.4178,5889552.529,needleleaf,spruce,norway spruce
615026.3199,5901388.108,needleleaf,spruce,norway spruce
595340.1605,5884772.651,needleleaf,spruce,norway spruce
537109.1137,5880392.595,needleleaf,spruce,norway spruce
589763.6415,5882589.856,needleleaf,spruce,norway spruce
620922.6175,5895502.885,needleleaf,spruce,norway spruce
526094.1454,5886727.329,needleleaf,spruce,norway spruce
622417.0521,5884560.564,needleleaf,spruce,norway spruce
589831.8546,5892073.843,needleleaf,spruce,norway spruce
611821.6394,5889215.784,needleleaf,spruce,norway spruce
583707.7151,5879968.432,needleleaf,spruce,norway spruce
626311.9052,5886913.251,needleleaf,spruce,norway spruce
556638.4361,5889583.694,needleleaf,spruce,norway spruce
590529.3753,5882070.627,needleleaf,spruce,norway spruce
556143.3655,5914168.533,needleleaf,spruce,norway spruce
539877.6623,5902535.933,needleleaf,spruce,norway spruce
533033.0103,5867767.877,needleleaf,spruce,norway spruce
526602.4074,5887005.741,needleleaf,spruce,norway spruce
620738.3572,5894717.229,needleleaf,spruce,norway spruce
539655.7971,5863894.399,needleleaf,spruce,norway spruce
559504.013,5892714.407,needleleaf,spruce,norway spruce
566021.1467,5890182.126,needleleaf,spruce,norway spruce
528341.191,5905503.469,needleleaf,spruce,norway spruce
604626.3628,5896399.589,needleleaf,spruce,norway spruce
540344.5896,5876906.353,needleleaf,spruce,norway spruce
555995.3677,5916579.136,needleleaf,spruce,norway spruce
619982.667,5898822.085,needleleaf,spruce,norway spruce
580550.3194,5880060.285,needleleaf,spruce,norway spruce
625981.8144,5885772.725,needleleaf,spruce,norway spruce
605277.4422,5880385.868,needleleaf,spruce,norway spruce
562665.6245,5890185.165,needleleaf,spruce,norway spruce
585551.3606,5882618.688,needleleaf,spruce,norway spruce
555044.5555,5914833.158,needleleaf,spruce,norway spruce
589744.7603,5882978.96,needleleaf,spruce,norway spruce
604521.7196,5879326.907,needleleaf,spruce,norway spruce
583951.9769,5869737.435,needleleaf,spruce,norway spruce
555370.5862,5904242.146,needleleaf,spruce,norway spruce
583214.7399,5881371.14,needleleaf,spruce,norway spruce
620414.2667,5899886.189,needleleaf,spruce,norway spruce
517397.1472,5927325.594,needleleaf,spruce,norway spruce
590243.9705,5882250.985,needleleaf,spruce,norway spruce
553993.2394,5913290.788,needleleaf,spruce,norway spruce
597176.1173,5889685.701,needleleaf,spruce,norway spruce
533464.0648,5919699.453,needleleaf,spruce,norway spruce
633292.1667,5893087.641,needleleaf,spruce,norway spruce
598183.2462,5878609.299,needleleaf,spruce,norway spruce
536236.804,5880806.163,needleleaf,spruce,norway spruce
611888.769,5905011.362,needleleaf,spruce,norway spruce
582879.9123,5871478.143,needleleaf,spruce,norway spruce
589056.9093,5884279.965,needleleaf,spruce,norway spruce
521225.7202,5939799.717,needleleaf,spruce,norway spruce
562104.5995,5910115.278,needleleaf,spruce,norway spruce
533073.1786,5929966.982,needleleaf,spruce,norway spruce
533857.8308,5929865.694,needleleaf,spruce,norway spruce
566428.2359,5889735.586,needleleaf,spruce,norway spruce
555924.5708,5905271.103,needleleaf,spruce,norway spruce
621001.5325,5901473.699,needleleaf,spruce,norway spruce
622328.0792,5887450.086,needleleaf,spruce,norway spruce
562678.0965,5909909.534,needleleaf,spruce,norway spruce
605288.247,5880657.468,needleleaf,spruce,norway spruce
588975.2423,5883295.215,needleleaf,spruce,norway spruce
624816.9917,5883841.749,needleleaf,spruce,norway spruce
554345.7814,5910719.059,needleleaf,spruce,norway spruce
620209.9955,5898486.467,needleleaf,spruce,norway spruce
622097.2118,5887986.527,needleleaf,spruce,norway spruce
531179.4071,5879525.33,needleleaf,spruce,norway spruce
612898.3347,5888144.187,needleleaf,spruce,norway spruce
582402.1615,5866797.444,needleleaf,spruce,norway spruce
582999.8556,5872870.872,needleleaf,spruce,norway spruce
591640.7365,5883154.452,needleleaf,spruce,norway spruce
633335.3064,5892947.15,needleleaf,spruce,norway spruce
588871.3527,5884739.19,needleleaf,spruce,norway spruce
581543.58,5882968.218,needleleaf,spruce,norway spruce
520298.5646,5908044.516,needleleaf,spruce,norway spruce
579934.3931,5879790.337,needleleaf,spruce,norway spruce
603913.3722,5892074.502,needleleaf,spruce,norway spruce
626883.8204,5887988.237,needleleaf,spruce,norway spruce
546063.7731,5862765.142,needleleaf,spruce,norway spruce
563349.8339,5888623.359,needleleaf,spruce,norway spruce
590445.821,5882692.507,needleleaf,spruce,norway spruce
597104.2604,5875071.08,needleleaf,spruce,norway spruce
543635.5447,5924809.32,needleleaf,spruce,norway spruce
590505.5713,5882428.343,needleleaf,spruce,norway spruce
604832.7031,5893011.871,needleleaf,spruce,norway spruce
532466.5035,5929217.246,needleleaf,spruce,norway spruce
598477.7088,5907906.66,needleleaf,spruce,norway spruce
580256.2689,5880172.038,needleleaf,spruce,norway spruce
524657.0881,5885397.961,needleleaf,spruce,norway spruce
624946.2722,5886799.524,needleleaf,spruce,norway spruce
525475.9615,5888689.47,needleleaf,spruce,norway spruce
602832.2518,5902528.126,needleleaf,spruce,norway spruce
564986.6125,5888286.888,needleleaf,spruce,norway spruce
622090.2899,5888516.409,needleleaf,spruce,norway spruce
588572.1871,5882807.637,needleleaf,spruce,norway spruce
624115.347,5884424.693,needleleaf,spruce,norway spruce
623664.2102,5884524.138,needleleaf,spruce,norway spruce
589689.6787,5885671.167,needleleaf,spruce,norway spruce
540116.7149,5863857.656,needleleaf,spruce,norway spruce
562740.6114,5909802.69,needleleaf,spruce,norway spruce
551566.3563,5902310.327,needleleaf,spruce,norway spruce
533578.6432,5929050.337,needleleaf,spruce,norway spruce
540922.7452,5876625.891,needleleaf,spruce,norway spruce
562945.3737,5908796.137,needleleaf,spruce,norway spruce
591000.6871,5882029.315,needleleaf,spruce,norway spruce
583309.7703,5869186.728,needleleaf,spruce,norway spruce
624102.3926,5889735.567,needleleaf,spruce,norway spruce
622295.3974,5884736.98,needleleaf,spruce,norway spruce
596576.0898,5889885.84,needleleaf,spruce,norway spruce
532616.7606,5919777.042,needleleaf,spruce,norway spruce
591641.2243,5882516.282,needleleaf,spruce,norway spruce
589051.673,5882931.497,needleleaf,spruce,norway spruce
537188.8082,5882014.829,needleleaf,spruce,norway spruce
588939.2171,5883532.089,needleleaf,spruce,norway spruce
517306.0621,5930123.778,needleleaf,spruce,norway spruce
516773.9643,5927681.637,needleleaf,spruce,norway spruce
590850.8255,5882620.781,needleleaf,spruce,norway spruce
590669.2271,5892061.366,needleleaf,spruce,norway spruce
532455.2366,5929122.573,needleleaf,spruce,norway spruce
553254.8291,5904631.691,needleleaf,spruce,norway spruce
625266.6626,5888582.971,needleleaf,spruce,norway spruce
582462.2275,5866114.253,needleleaf,spruce,norway spruce
627028.5331,5890383.532,needleleaf,spruce,norway spruce
580369.9344,5879709.892,needleleaf,spruce,norway spruce
623739.4023,5888754.618,needleleaf,spruce,norway spruce
529746.7221,5905316.194,needleleaf,spruce,norway spruce
622987.3409,5886678.344,needleleaf,spruce,norway spruce
561683.0092,5911405.8,needleleaf,spruce,norway spruce
563681.1708,5910344.11,needleleaf,spruce,norway spruce
626879.877,5889424.696,needleleaf,spruce,norway spruce
628410.0166,5877873.125,needleleaf,spruce,norway spruce
554029.9053,5910814.238,needleleaf,spruce,norway spruce
595823.297,5874114.972,needleleaf,spruce,norway spruce
587873.0666,5881665.131,needleleaf,spruce,norway spruce
622509.7609,5896372.377,needleleaf,spruce,norway spruce
588831.4349,5884456.366,needleleaf,spruce,norway spruce
523588.4915,5888716.118,needleleaf,spruce,norway spruce
532250.0428,5905019.085,needleleaf,spruce,norway spruce
534121.2437,5917335.088,needleleaf,spruce,norway spruce
562834.6268,5894181.679,needleleaf,spruce,norway spruce
524836.7629,5888016.842,needleleaf,spruce,norway spruce
623995.1857,5889817.553,needleleaf,spruce,norway spruce
555793.1771,5919049.277,needleleaf,spruce,norway spruce
536808.8426,5909072.927,needleleaf,spruce,norway spruce
627817.974,5892909.201,needleleaf,spruce,norway spruce
583395.0767,5878921.714,needleleaf,spruce,norway spruce
599617.3628,5874724.907,needleleaf,spruce,norway spruce
589418.6039,5883482.518,needleleaf,spruce,norway spruce
523530.0235,5889113.945,needleleaf,spruce,norway spruce
598382.5531,5877934.341,needleleaf,spruce,norway spruce
562993.0215,5911118.531,needleleaf,spruce,norway spruce
583564.3345,5906125.236,needleleaf,spruce,norway spruce
598191.8822,5877912.278,needleleaf,spruce,norway spruce
604978.8326,5884781.189,needleleaf,spruce,norway spruce
589329.3732,5882325.056,needleleaf,spruce,norway spruce
556693.1588,5920199.255,needleleaf,spruce,norway spruce
555577.4442,5913392.466,needleleaf,spruce,norway spruce
593051.9876,5884823.789,needleleaf,spruce,norway spruce
555206.1497,5915642.149,needleleaf,spruce,norway spruce
645048.7217,5886081.258,needleleaf,spruce,norway spruce
590455.3226,5885904.917,needleleaf,spruce,norway spruce
558143.3276,5886319.054,needleleaf,spruce,norway spruce
588704.1183,5883713.49,needleleaf,spruce,norway spruce
588919.0054,5885064.445,needleleaf,spruce,norway spruce
590317.7018,5882476.268,needleleaf,spruce,norway spruce
621089.5904,5899053.568,needleleaf,spruce,norway spruce
603017.6349,5903586.489,needleleaf,spruce,norway spruce
612370.3495,5888682.443,needleleaf,spruce,norway spruce
612998.912,5900089.442,needleleaf,spruce,norway spruce
620917.7616,5895691.595,needleleaf,spruce,norway spruce
599259.2972,5875393.116,needleleaf,spruce,norway spruce
618517.4606,5886732.309,needleleaf,spruce,norway spruce
611981.1624,5890169.564,needleleaf,spruce,norway spruce
582193.0208,5865509.085,needleleaf,spruce,norway spruce
555793.7509,5905303.237,needleleaf,spruce,norway spruce
557447.5459,5920227.515,needleleaf,spruce,norway spruce
558288.9869,5887220.439,needleleaf,spruce,norway spruce
604032.1148,5882694.722,needleleaf,spruce,norway spruce
520107.5159,5908297.27,needleleaf,spruce,norway spruce
598665.7524,5907640.97,needleleaf,spruce,norway spruce
528304.8934,5904725.281,needleleaf,spruce,norway spruce
524563.9673,5888698.136,needleleaf,spruce,norway spruce
598335.7948,5908093.28,needleleaf,spruce,norway spruce
589982.0946,5881774.618,needleleaf,spruce,norway spruce
611741.0381,5887637.242,needleleaf,spruce,norway spruce
555364.6112,5912522.103,needleleaf,spruce,norway spruce
599763.199,5892396.212,needleleaf,pine,black pine
612024.389,5901984.518,needleleaf,pine,black pine
629602.5701,5892734.188,needleleaf,pine,black pine
629610.7303,5892710.797,needleleaf,pine,black pine
548466.1366,5874049.873,needleleaf,pine,black pine
599665.1447,5892368.985,needleleaf,pine,black pine
536380.5176,5906978.284,needleleaf,pine,black pine
537532.8718,5900858.409,needleleaf,pine,weymouth pine
537352.5692,5901951.572,needleleaf,pine,weymouth pine
537235.9672,5901961.713,needleleaf,pine,weymouth pine
537523.2925,5900903.243,needleleaf,pine,weymouth pine
537467.7802,5901345.533,needleleaf,pine,weymouth pine
537437.7163,5901222.311,needleleaf,pine,weymouth pine
526961.4256,5879253.037,needleleaf,pine,weymouth pine
537083.6123,5901846.767,needleleaf,pine,weymouth pine
536788.9709,5901778.079,needleleaf,pine,weymouth pine
524649.2943,5888874.242,needleleaf,pine,weymouth pine
524757.0496,5889120.343,needleleaf,pine,weymouth pine
527031.1433,5879277.542,needleleaf,pine,weymouth pine
537484.9291,5900894.151,needleleaf,pine,weymouth pine
537275.6046,5902004.705,needleleaf,pine,weymouth pine
537472.2482,5900787.842,needleleaf,pine,weymouth pine
537581.0596,5900826.87,needleleaf,pine,weymouth pine
537257.2952,5901797.111,needleleaf,pine,weymouth pine
524834.1439,5889043.099,needleleaf,pine,weymouth pine
537223.3506,5901304.534,needleleaf,pine,weymouth pine
526883.9109,5879409.039,needleleaf,pine,weymouth pine
537334.4283,5901205.01,needleleaf,pine,weymouth pine
537302.1609,5901867.129,needleleaf,pine,weymouth pine
537110.1788,5901870.375,needleleaf,pine,weymouth pine
524845.7807,5889140.622,needleleaf,pine,weymouth pine
537154.6408,5877345.44,needleleaf,pine,weymouth pine
537389.6565,5901676.21,needleleaf,pine,weymouth pine
537472.6945,5902873.926,needleleaf,pine,weymouth pine
537382.7184,5901705.982,needleleaf,pine,weymouth pine
524784.8337,5888792.956,needleleaf,pine,weymouth pine
537206.7049,5901988.771,needleleaf,pine,weymouth pine
537133.9176,5901553.611,needleleaf,pine,weymouth pine
527000.519,5879310.013,needleleaf,pine,weymouth pine
525945.2118,5887862.527,needleleaf,pine,weymouth pine
524734.3831,5889160.39,needleleaf,pine,weymouth pine
537427.8158,5901241.582,needleleaf,pine,weymouth pine
526932.3058,5879296.107,needleleaf,pine,weymouth pine
536864.9456,5901725.385,needleleaf,pine,weymouth pine
537260.9478,5883415.234,needleleaf,pine,weymouth pine
537386.3509,5901564.863,needleleaf,pine,weymouth pine
537337.872,5901698.342,needleleaf,pine,weymouth pine
537326.5033,5900816.658,needleleaf,pine,weymouth pine
537218.9785,5901682.06,needleleaf,pine,weymouth pine
537484.0377,5900992.264,needleleaf,pine,weymouth pine
536898.6086,5901766.705,needleleaf,pine,weymouth pine
524786.9565,5889126.238,needleleaf,pine,weymouth pine
536914.9455,5901832.041,needleleaf,pine,weymouth pine
537339.227,5901534.37,needleleaf,pine,weymouth pine
526986.649,5879261.083,needleleaf,pine,weymouth pine
524821.3602,5889021.48,needleleaf,pine,weymouth pine
537449.8806,5900977.82,needleleaf,pine,weymouth pine
